Address,Business Name,Street,Rating,Latitude,Longitude,Flag
216 45TH ST,,,,,,
216 46TH ST,,,,,,
216 57TH ST,,,,,,
216 FISK ST,,,,,,
"216 Grant Avenue, Millvale",Quiet Retreat Therapy,48th St,5.0,40.4791818,-79.9714522,broad_filled
216 MAIN ST,,,,,,
217 38TH ST,,,,,,
217 40TH ST,,,,,,
217 42ND ST,,,,,,
217 FISK ST,,,,,,
217 MAIN ST,,,,,,
"217 North Avenue, Millvale",Bar 3 Millvale,49th St,4.5,40.4814083,-79.9748153,broad_filled
218 39TH ST,,,,,,
218 42ND ST,,,,,,
218 57TH ST,,,,,,
218 FISK ST,,,,,,
218 MAIN ST,,,,,,
219 38TH ST,,,,,,
219 40TH ST,,,,,,
219 FISK ST,,,,,,
219 FUJI CT,,,,,,
219 MAIN ST,,,,,,
"219 North Avenue, Millvale",Esther's Hobby Shop,50th St,4.8,40.481468,-79.974755,broad_filled
22 39TH ST,,,,,,
22 48TH ST,,,,,,
"22 Butler Street, Millvale",The Gardens of Millvale,51st st,4.7,40.4790893,-79.9732111,consolidated
220 37TH ST,Capuchin Friars Development,penn ave,4.8,40.4657442,-79.96463709999999,consolidated
220 37TH ST,Province of St. Augustine,penn ave,,40.4657442,-79.96463709999999,consolidated
220 37TH ST,Archconfraternity of Christian,penn ave,,40.4657442,-79.96463709999999,consolidated
220 37TH ST,St Fidelis Development,penn ave,,40.4687649,-79.96522019999999,consolidated
220 37TH ST,Planned Giving,penn ave,,40.4657442,-79.96463709999999,bounding_only
220 38TH ST,,,,,,
220 39TH ST,,,,,,
220 39TH ST REAR,,,,,,
220 40TH ST,Arsenal Middle School,penn ave,4.4,40.4672279,-79.9628524,consolidated
220 42ND ST,,,,,,
220 46TH ST,,,,,,
220 48TH ST,,,,,,
220 57TH ST,,,,,,
220 FISK ST,,,,,,
"220 Lincoln Avenue, Millvale",Safety Guard Steel Fabricating Shop,48th St,,40.4801261,-79.9709302,broad_filled
220 MAIN ST,,,,,,
"220 North Avenue suite 4, Millvale",Steel City Scuba,50th St,4.7,40.481326,-79.9744827,broad_filled
"220 North Avenue, Millvale",Totaro’s Italian Eatery,52nd St,3.4,40.4812342,-79.97438369999999,broad_filled
"220 Taylor Street, Pittsburgh",Taylor Street Parking Plaza,liberty ave,,40.4632789,-79.9504347,bounding_only
221 36TH ST,St Augustine Friary,penn ave,5.0,40.46538679999999,-79.9648062,bounding_only
221 38TH ST,,,,,,
221 40TH ST,,,,,,
221 43RD ST,New Bethel Baptist Church,penn ave,4.6,40.47046030000001,-79.9596712,consolidated
221 FISK ST,,,,,,
"221 North Avenue, Pittsburgh",J P Paracca Flooring and Design,52nd St,4.6,40.48151289999999,-79.9747216,broad_filled
222 1/2 43RD ST,,,,,,
222 38TH ST,,,,,,
222 39TH ST,,,,,,
222 42ND ST,,,,,,
222 45TH ST,,,,,,
222 46TH ST,,,,,,
222 57TH ST,,,,,,
222 FISK ST,,,,,,
222 MAIN ST,,,,,,
223 1/2 38TH ST,,,,,,
223 40TH ST,,,,,,
223 42ND ST,,,,,,
223 44TH ST,,,,,,
223 45TH ST,,,,,,
223 FISK ST,,,,,,
"223 Grant Avenue, Millvale",Hometown Tattoo,46th St,4.9,40.479004,-79.97200939999999,broad_filled
"223 Grant Avenue, Millvale",Millvale United Methodist Church,45th St,,40.4789903,-79.9719219,broad_filled
"223 Karen Drive, Millvale",Painting N' At,56th St,5.0,40.4800374,-79.9849748,broad_filled
223 MAIN ST,,,,,,
"223 North Avenue, Millvale",Linked Hair Salon,52nd St,4.9,40.4815508,-79.9746198,broad_filled
"224 37th Street, Pittsburgh",Hyacinth Epp Hall,penn ave,,40.46560179999999,-79.96415379999999,bounding_only
224 38TH ST,,,,,,
224 39TH ST,,,,,,
224 42ND ST,,,,,,
224 45TH ST,,,,,,
224 57TH ST,,,,,,
224 FISK ST,,,,,,
"224 Grant Avenue, Pittsburgh",Nova Cafe Millvale,47th St,4.5,40.4792789,-79.97171039999999,broad_filled
224 MAIN ST,,,,,,
225 37TH ST,Saint Padre Pio Parish,penn ave,4.8,40.4652168,-79.9639261,consolidated
225 38TH ST,,,,,,
225 43RD ST,,,,,,
225 44TH ST,,,,,,
225 45TH ST,,,,,,
225 FISK ST,,,,,,
"225 Grant Avenue, Millvale",Medicap Pharmacy,46th St,4.7,40.479057,-79.9720861,broad_filled
225 MAIN ST,,,,,,
"225 North Avenue, Millvale",Millvale tobacco outlet,52nd St,5.0,40.48159460000001,-79.9746018,broad_filled
"225 North Avenue, Millvale",LibertyX Bitcoin ATM,52nd St,,40.48159460000001,-79.9746018,broad_filled
"225 Taylor Street, Pittsburgh",Pennsylvania TCOM Collaborative,liberty ave,,40.46320519999999,-79.95030369999999,bounding_only
226 1/2 42ND ST,,,,,,
226 1/2 45TH ST,,,,,,
226 1/2 45TH ST APT 101,,,,,,
226 1/2 45TH ST APT 201,,,,,,
226 38TH ST,,,,,,
226 39TH ST,,,,,,
226 42ND ST,,,,,,
226 43RD ST,,,,,,
226 45TH ST,,,,,,
226 45TH ST APT 101,,,,,,
226 45TH ST APT 201,,,,,,
226 46TH ST,,,,,,
226 57TH ST,,,,,,
226 FISK ST,,,,,,
"226 Grant Avenue, Pittsburgh",Anita New Look Wig Salon,48th St,,40.479392,-79.971775,broad_filled
"226 Grant Avenue, Millvale",Avanti Insurance Group,48th St,5.0,40.47939209999999,-79.9717746,broad_filled
226 MAIN ST,,,,,,
227 1/2 42ND ST,,,,,,
227 38TH ST,,,,,,
227 42ND ST,,,,,,
227 43RD ST,,,,,,
227 44TH ST,,,,,,
227 45TH ST,,,,,,
227 FISK ST,,,,,,
227 MAIN ST,,,,,,
"227 Maryland Avenue, Pittsburgh",Concannon Plumbing,48th st,5.0,40.47730869999999,-79.9730096,consolidated
"227 North Avenue, Millvale",Custom Hair Studio,McCandless Ave,5.0,40.48166680000001,-79.9745439,broad_filled
"227 Stanton Avenue, Pittsburgh",UA Local 542 Sprinklerfitters,43rd St,5.0,40.477802,-79.9713124,broad_filled
228 38TH ST,,,,,,
228 39TH ST,,,,,,
228 42ND ST,,,,,,
228 45TH ST,,,,,,
228 46TH ST,,,,,,
228 57TH ST,,,,,,
228 FISK ST,,,,,,
228 MAIN ST,,,,,,
229 38TH ST,,,,,,
229 40TH ST,,,,,,
229 42ND ST,,,,,,
229 43RD ST,,,,,,
229 44TH ST,,,,,,
229 45TH ST,,,,,,
229 FISK ST,,,,,,
229 MAIN ST,,,,,,
"23 Butler Street, Pittsburgh",Back To The Earth Healing Center,47th St,5.0,40.47960500000001,-79.9733962,broad_filled
230 36TH ST,St Augustine's Plaza,penn ave,3.2,40.464839,-79.9644769,consolidated
230 38TH ST,,,,,,
230 42ND ST,,,,,,
230 43RD ST,The Things You Want,penn ave,,40.46996629999999,-79.9593383,consolidated
230 44TH ST,,,,,,
230 45TH ST,,,,,,
230 48TH ST,,,,,,
230 57TH ST,,,,,,
230 FISK ST,,,,,,
230 MAIN ST,,,,,,
"230 Stanton Avenue, Pittsburgh",True Merchant,44th St,4.9,40.47797919999999,-79.9712816,broad_filled
"230 Stanton Avenue, Pittsburgh",Trace Services,44th St,2.6,40.47797919999999,-79.9712816,broad_filled
231 38TH ST,,,,,,
231 42ND ST,,,,,,
231 43RD ST,,,,,,
231 44TH ST,,,,,,
231 BELLTOWER LN,,,,,,
231 FISK ST,,,,,,
231 MAIN ST,,,,,,
232 38TH ST,,,,,,
232 42ND ST,,,,,,
232 43RD ST,,,,,,
232 44TH ST,,,,,,
232 45TH ST,,,,,,
232 46TH ST,,,,,,
232 57TH ST,,,,,,
232 FISK ST,,,,,,
232 MAIN ST,,,,,,
"232 North Avenue, Pittsburgh",Lincoln's P&G Diner,50th St,4.7,40.481517,-79.97427689999999,broad_filled
"232 North Avenue, Pittsburgh",Lincoln Pharmacy,49th St,5.0,40.4814278,-79.9743785,broad_filled
232 URBANA WAY,,,,,,
233 37TH ST,,,,,,
233 38TH ST,,,,,,
233 40TH ST,,,,,,
233 42ND ST,,,,,,
233 43RD ST,,,,,,
233 44TH ST,,,,,,
233 BELLTOWER LN,,,,,,
233 FISK ST,,,,,,
233 MAIN ST,,,,,,
234 37TH ST,,,,,,
234 38TH ST,,,,,,
234 42ND ST,,,,,,
234 43RD ST,,,,,,
234 44TH ST,,,,,,
234 45TH ST,,,,,,
234 46TH ST,,,,,,
234 57TH ST,,,,,,
234 FISK ST,,,,,,
234 MAIN ST,,,,,,
234 URBANA WAY,,,,,,
235 38TH ST,,,,,,
235 40TH ST,,,,,,
235 42ND ST,,,,,,
235 44TH ST,,,,,,
235 MAIN ST,,,,,,
236 38TH ST,,,,,,
236 42ND ST,,,,,,
236 44TH ST,,,,,,
236 45TH ST,,,,,,
236 57TH ST,,,,,,
236 FISK ST,,,,,,
236 MAIN ST,,,,,,
236 URBANA WAY,,,,,,
237 1/2 42ND ST,,,,,,
237 37TH ST,Zion Evangelical Lutheran Church,penn ave,4.4,40.4653802,-79.9635703,consolidated
237 38TH ST,,,,,,
237 40TH ST,,,,,,
237 42ND ST,,,,,,
237 44TH ST,,,,,,
237 45TH ST,,,,,,
237 MAIN ST,,,,,,
238 38TH ST,,,,,,
238 39TH ST,,,,,,
238 42ND ST,,,,,,
238 43RD ST,,,,,,
238 44TH ST,,,,,,
238 45TH ST,,,,,,
238 46TH ST,,,,,,
238 57TH ST,,,,,,
238 MAIN ST,,,,,,
238 URBANA WAY,,,,,,
239 1/2 URBANA WAY,,,,,,
239 38TH ST,,,,,,
239 40TH ST,,,,,,
239 42ND ST,,,,,,
239 44TH ST,,,,,,
239 45TH ST,,,,,,
239 MAIN ST,,,,,,
239 URBANA WAY,,,,,,
24 39TH ST,Scott Electric Lawrenceville,penn ave,4.3,40.4703046,-79.9670452,consolidated
24 39TH ST,USA Dust Guard,penn ave,5.0,40.47038420000001,-79.96670879999999,consolidated
24 39TH ST,Wesco Distribution Inc,penn ave,3.0,40.4702525,-79.9667027,consolidated
24 48TH ST,,,,,,
"24 Maryland Avenue, Pittsburgh",St. Nicholas Church,42nd St,4.9,40.4770936,-79.96970999999999,broad_filled
"24 Maryland Avenue, Pittsburgh",Maxo Vanka Murals,42nd St,4.8,40.4770694,-79.969625,broad_filled
240 1/2 46TH ST,,,,,,
240 38TH ST,,,,,,
240 39TH ST,,,,,,
240 42ND ST,,,,,,
240 44TH ST,,,,,,
240 45TH ST,,,,,,
240 46TH ST,,,,,,
240 MAIN ST,,,,,,
"2407 Mount Troy Road, Pittsburgh",Celik Insurance Agency Inc.,51st St,5.0,40.4726478,-79.9832129,broad_filled
241 37TH ST,,,,,,
241 38TH ST,,,,,,
241 42ND ST,,,,,,
241 44TH ST,,,,,,
241 FISK ST,,,,,,
241 MAIN ST,,,,,,
242 38TH ST,,,,,,
242 39TH ST,,,,,,
242 42ND ST,,,,,,
242 44TH ST,,,,,,
242 45TH ST,,,,,,
242 46TH ST,,,,,,
242 51ST ST,,,,,,
242 MAIN ST,,,,,,
242 URBANA WAY,,,,,,
243 37TH ST,,,,,,
243 38TH ST,,,,,,
243 40TH ST,,,,,,
243 42ND ST,,,,,,
243 44TH ST,,,,,,
243 45TH ST,,,,,,
243 FISK ST,Julius Jason M DDS,penn ave,5.0,40.4683881,-79.96006030000001,consolidated
243 MAIN ST,,,,,,
244 1/2 38TH ST,,,,,,
244 38TH ST,,,,,,
244 39TH ST,,,,,,
244 42ND ST,,,,,,
244 44TH ST,,,,,,
244 45TH ST,,,,,,
244 46TH ST,,,,,,
244 FISK ST,,,,,,
245 37TH ST,,,,,,
245 38TH ST,,,,,,
245 40TH ST,,,,,,
245 42ND ST,,,,,,
245 44TH ST,,,,,,
245 45TH ST,,,,,,
245 SERVICE WAY,,,,,,
246 37TH ST,,,,,,
246 37TH ST,,,,,,
246 37TH ST APT 1,,,,,,
246 37TH ST APT 2,,,,,,
246 38TH ST,,,,,,
246 39TH ST,,,,,,
246 42ND ST,,,,,,
246 45TH ST,,,,,,
246 46TH ST,,,,,,
246 A ATER WAY,,,,,,
246 B ATER WAY,,,,,,
246 FISK ST,,,,,,
"2462 Pittview Avenue, Pittsburgh",Pitt Penn Industrial Supply,42nd st,,40.4730845,-79.9750246,consolidated
247 1/2 42ND ST,,,,,,
247 37TH ST,,,,,,
247 40TH ST,,,,,,
247 42ND ST,,,,,,
247 44TH ST,,,,,,
247 45TH ST,,,,,,
247 COBALT WAY,,,,,,
247 FISK ST,,,,,,
247 SERVICE WAY,,,,,,
248 37TH ST,,,,,,
248 38TH ST,Ed's,penn ave,5.0,40.4657279,-79.9629975,consolidated
248 45TH ST,,,,,,
248 46TH ST,,,,,,
248 57TH ST,,,,,,
248 ATER WAY,,,,,,
248 FISK ST,,,,,,
248 MAIN ST,,,,,,
249 37TH ST,,,,,,
249 38TH ST,,,,,,
249 40TH ST,,,,,,
249 42ND ST,,,,,,
249 43RD ST,,,,,,
249 44TH ST,,,,,,
249 45TH ST,,,,,,
249 57TH ST,,,,,,
249 COBALT WAY,,,,,,
249 FISK ST,,,,,,
249 MAIN ST,,,,,,
249 SERVICE WAY,,,,,,
"25 Bateman Street Apartment 4, Pittsburgh",Veterans Place of Washington Boulevard,52nd st,,40.4806974,-79.97856879999999,consolidated
"25 Bateman Street, Millvale",Thatdude,52nd st,,40.480739,-79.97864299999999,consolidated
"25 Fornoff Street, Pittsburgh",Ossman Heating & Cooling,52nd st,5.0,40.4802693,-79.9748994,consolidated
250 36TH ST,,,,,,
250 36TH ST APT 1,,,,,,
250 36TH ST APT 2,,,,,,
250 37TH ST,,,,,,
250 38TH ST,,,,,,
250 39TH ST,,,,,,
250 42ND ST,,,,,,
250 44TH ST,,,,,,
250 45TH ST,,,,,,
250 46TH ST,,,,,,
250 48TH ST,,,,,,
250 FISK ST,,,,,,
251 37TH ST,,,,,,
251 38TH ST,,,,,,
251 40TH ST,,,,,,
251 42ND ST,,,,,,
251 42ND ST,,,,,,
251 43RD ST,,,,,,
251 44TH ST,,,,,,
251 45TH ST,,,,,,
251 FISK ST,,,,,,
251 SERVICE WAY,,,,,,
"2517 Mount Troy Road, Pittsburgh",Joyce Lee Beauty Salon,52nd St,5.0,40.47368539999999,-79.9843405,broad_filled
252 37TH ST,,,,,,
252 38TH ST,,,,,,
252 42ND ST,,,,,,
252 45TH ST,,,,,,
252 46TH ST,,,,,,
252 FISK ST,,,,,,
253 37TH ST,,,,,,
253 38TH ST,,,,,,
253 40TH ST,,,,,,
253 42ND ST,,,,,,
253 43RD ST,,,,,,
253 44TH ST,,,,,,
253 45TH ST,,,,,,
253 FISK ST,,,,,,
253 MAIN ST,,,,,,
253 SERVICE WAY,,,,,,
254 38TH ST,,,,,,
254 39TH ST,,,,,,
254 40TH ST,,,,,,
254 44TH ST,,,,,,
254 45TH ST,,,,,,
254 46TH ST,,,,,,
254 FISK ST,,,,,,
254 MAIN ST,,,,,,
255 37TH ST,,,,,,
255 38TH ST,,,,,,
255 40TH ST,,,,,,
255 42ND ST,,,,,,
255 44TH ST,,,,,,
255 45TH ST,,,,,,
255 FISK ST,,,,,,
255 MAIN ST,Silver Apple Gallery,penn ave,5.0,40.46867110000001,-79.959034,consolidated
255 SERVICE WAY,,,,,,
256 1/2 38TH ST,,,,,,
"256 37th Street, Pittsburgh",The Traveling Photo Booth,penn ave,5.0,40.4648932,-79.96332919999999,consolidated
256 37TH ST APT 1,,,,,,
256 37TH ST APT 2,,,,,,
256 38TH ST,,,,,,
256 44TH ST,,,,,,
256 45TH ST,,,,,,
256 46TH ST,,,,,,
256 MAIN ST,,,,,,
257 1/2 37TH ST,,,,,,
257 37TH ST,,,,,,
257 38TH ST,,,,,,
257 40TH ST,,,,,,
257 42ND ST,,,,,,
257 44TH ST,,,,,,
257 45TH ST,,,,,,
257 FISK ST,,,,,,
257 MAIN ST,,,,,,
258 37TH ST,,,,,,
258 38TH ST,,,,,,
258 39TH ST,,,,,,
258 42ND ST,Dr. Matthew Dianthony,penn ave,,40.4691058,-79.95859899999999,consolidated
258 42ND ST,Kandis Snyder,penn ave,,40.4691058,-79.95859899999999,consolidated
258 42ND ST,"The Office of David Orbison, Ph.D.",penn ave,,40.4690918,-79.9585848,consolidated
258 42ND ST,Fischetti Mario PHD,penn ave,5.0,40.4690918,-79.9585848,consolidated
258 44TH ST,,,,,,
258 45TH ST,,,,,,
258 46TH ST,,,,,,
258 ATER WAY,,,,,,
258 FISK ST,,,,,,
258 MAIN ST,,,,,,
259 37TH ST,,,,,,
259 38TH ST,,,,,,
259 42ND ST,,,,,,
259 44TH ST,,,,,,
259 45TH ST,,,,,,
259 ATER WAY,,,,,,
26 39TH ST,Spectra Contract Flooring,penn ave,,40.47029,-79.96678899999999,consolidated
26 39TH ST,Eclipse Wholesale Inc,butler st,4.0,40.4709266,-79.9665266,consolidated
26 48TH ST,,,,,,
260 37TH ST,,,,,,
260 38TH ST,,,,,,
260 39TH ST,New Arsenal Park,penn ave,,40.4662021,-79.9619917,consolidated
260 42ND ST,,,,,,
260 42ND ST UNIT 1,,,,,,
260 42ND ST UNIT 2,,,,,,
260 42ND ST UNIT 3,,,,,,
260 42ND ST UNIT 4,,,,,,
260 42ND ST UNIT 5,,,,,,
260 42ND ST UNIT 6,,,,,,
260 42ND ST UNIT 7,,,,,,
260 42ND ST UNIT 8,,,,,,
260 44TH ST,,,,,,
260 45TH ST,,,,,,
260 46TH ST,,,,,,
260 FISK ST,,,,,,
261 37TH ST,,,,,,
261 37TH ST APT 1,,,,,,
261 37TH ST APT 2,,,,,,
261 37TH ST APT 3,,,,,,
261 38TH ST,,,,,,
261 42ND ST,,,,,,
261 45TH ST,,,,,,
261 ATER WAY,,,,,,
261 FISK ST,,,,,,
261 MAIN ST,,,,,,
261 MAIN ST UNIT 1,,,,,,
261 MAIN ST UNIT 2,,,,,,
262 1/2 46TH ST,,,,,,
262 37TH ST,,,,,,
262 38TH ST,,,,,,
262 44TH ST,,,,,,
262 45TH ST,,,,,,
262 46TH ST,,,,,,
262 57TH ST,,,,,,
262 FISK ST,,,,,,
262 MAIN ST,,,,,,
262 SERVICE WAY,,,,,,
263 37TH ST,,,,,,
263 38TH ST,,,,,,
263 40TH ST,,,,,,
263 42ND ST,,,,,,
263 45TH ST,,,,,,
263 ATER WAY,,,,,,
263 FISK ST,,,,,,
263 MAIN ST,,,,,,
263 MAIN ST UNIT 1,,,,,,
263 MAIN ST UNIT 2,,,,,,
263 MAIN ST UNIT 3,,,,,,
264 37TH ST,,,,,,
264 38TH ST,,,,,,
264 39TH ST,,,,,,
264 44TH ST,,,,,,
264 45TH ST,,,,,,
264 46TH ST,,,,,,
264 FISK ST,,,,,,
264 MAIN ST,,,,,,
264 SERVICE WAY,,,,,,
265 40TH ST,,,,,,
265 42ND ST,,,,,,
265 45TH ST,,,,,,
265 46TH ST,RedStone Place,butler st,4.8,40.4717875,-79.9563388,consolidated
265 46TH ST,RedStone Place,butler st,4.8,40.4717875,-79.9563388,consolidated
265 46TH ST APT 1101,,,,,,
265 46TH ST APT 1102,,,,,,
265 46TH ST APT 1103,,,,,,
265 46TH ST APT 1104,,,,,,
265 46TH ST APT 1105,,,,,,
265 46TH ST APT 1106,,,,,,
265 46TH ST APT 1107,,,,,,
265 46TH ST APT 1108,,,,,,
265 46TH ST APT 1109,,,,,,
265 46TH ST APT 1110,,,,,,
265 46TH ST APT 1111,,,,,,
265 46TH ST APT 1112,,,,,,
265 46TH ST APT 1113,,,,,,
265 46TH ST APT 1114,,,,,,
265 46TH ST APT 1115,,,,,,
265 46TH ST APT 1116,,,,,,
265 46TH ST APT 1117,,,,,,
265 46TH ST APT 1118,,,,,,
265 46TH ST APT 1119,,,,,,
265 46TH ST APT 1120,,,,,,
265 46TH ST APT 1201,,,,,,
265 46TH ST APT 1202,,,,,,
265 46TH ST APT 1203,,,,,,
265 46TH ST APT 1204,,,,,,
265 46TH ST APT 1205,,,,,,
265 46TH ST APT 1206,,,,,,
265 46TH ST APT 1207,,,,,,
265 46TH ST APT 1208,,,,,,
265 46TH ST APT 1209,,,,,,
265 46TH ST APT 1210,,,,,,
265 46TH ST APT 1211,,,,,,
265 46TH ST APT 1212,,,,,,
265 46TH ST APT 1213,,,,,,
265 46TH ST APT 1214,,,,,,
265 46TH ST APT 1215,,,,,,
265 46TH ST APT 1216,,,,,,
265 46TH ST APT 1217,,,,,,
265 46TH ST APT 1218,,,,,,
265 46TH ST APT 1219,,,,,,
265 46TH ST APT 1220,,,,,,
265 46TH ST APT 1301,,,,,,
265 46TH ST APT 1302,,,,,,
265 46TH ST APT 1303,,,,,,
265 46TH ST APT 1304,,,,,,
265 46TH ST APT 1305,,,,,,
265 46TH ST APT 1306,,,,,,
265 46TH ST APT 1307,,,,,,
265 46TH ST APT 1308,,,,,,
265 46TH ST APT 1309,,,,,,
265 46TH ST APT 1310,,,,,,
265 46TH ST APT 1311,,,,,,
265 46TH ST APT 1312,,,,,,
265 46TH ST APT 1313,,,,,,
265 46TH ST APT 1314,,,,,,
265 46TH ST APT 1315,,,,,,
265 46TH ST APT 1316,,,,,,
265 46TH ST APT 1317,,,,,,
265 46TH ST APT 1318,,,,,,
265 46TH ST APT 1319,,,,,,
265 46TH ST APT 1320,,,,,,
265 46TH ST APT 2101,,,,,,
265 46TH ST APT 2102,,,,,,
265 46TH ST APT 2103,,,,,,
265 46TH ST APT 2104,,,,,,
265 46TH ST APT 2105,,,,,,
265 46TH ST APT 2106,,,,,,
265 46TH ST APT 2107,,,,,,
265 46TH ST APT 2108,,,,,,
265 46TH ST APT 2109,,,,,,
265 46TH ST APT 2110,,,,,,
265 46TH ST APT 2111,,,,,,
265 46TH ST APT 2112,,,,,,
265 46TH ST APT 2113,,,,,,
265 46TH ST APT 2114,,,,,,
265 46TH ST APT 2115,,,,,,
265 46TH ST APT 2116,,,,,,
265 46TH ST APT 2201,,,,,,
265 46TH ST APT 2202,,,,,,
265 46TH ST APT 2203,,,,,,
265 46TH ST APT 2204,,,,,,
265 46TH ST APT 2205,,,,,,
265 46TH ST APT 2206,,,,,,
265 46TH ST APT 2207,,,,,,
265 46TH ST APT 2208,,,,,,
265 46TH ST APT 2209,,,,,,
265 46TH ST APT 2210,,,,,,
265 46TH ST APT 2211,,,,,,
265 46TH ST APT 2212,,,,,,
265 46TH ST APT 2213,,,,,,
265 46TH ST APT 2214,,,,,,
265 46TH ST APT 2215,,,,,,
265 46TH ST APT 2216,,,,,,
265 46TH ST APT 2301,,,,,,
265 46TH ST APT 2302,,,,,,
265 46TH ST APT 2303,,,,,,
265 46TH ST APT 2304,,,,,,
265 46TH ST APT 2305,,,,,,
265 46TH ST APT 2306,,,,,,
265 46TH ST APT 2307,,,,,,
265 46TH ST APT 2308,,,,,,
265 46TH ST APT 2309,,,,,,
265 46TH ST APT 2310,,,,,,
265 46TH ST APT 2311,,,,,,
265 46TH ST APT 2312,,,,,,
265 46TH ST APT 2313,,,,,,
265 46TH ST APT 2314,,,,,,
265 46TH ST APT 2315,,,,,,
265 46TH ST APT 2316,,,,,,
"265 46th Street Apt. 1212, Pittsburgh",Steven Dalton Photography,butler st,5.0,40.4716649,-79.95629799999999,consolidated
265 ATER WAY,,,,,,
265 FISK ST,,,,,,
265 MAIN ST,,,,,,
265 MAIN ST UNIT 1,,,,,,
265 MAIN ST UNIT 2,,,,,,
266 1/2 38TH ST,,,,,,
266 37TH ST,,,,,,
266 38TH ST,,,,,,
266 39TH ST,,,,,,
266 42ND ST,,,,,,
266 44TH ST,,,,,,
266 45TH ST,,,,,,
266 46TH ST,,,,,,
266 FISK ST,,,,,,
266 MAIN ST,,,,,,
266 SERVICE WAY,,,,,,
267 42ND ST,,,,,,
267 45TH ST,,,,,,
267 FISK ST,,,,,,
267 MAIN ST,,,,,,
268 38TH ST,,,,,,
268 39TH ST,,,,,,
268 45TH ST,,,,,,
268 46TH ST,,,,,,
268 FISK ST,,,,,,
268 SERVICE WAY,,,,,,
269 40TH ST,,,,,,
269 45TH ST,,,,,,
269 ATER WAY,,,,,,
269 FISK ST,,,,,,
269 MAIN ST,,,,,,
27 51ST ST,,,,,,
270 38TH ST,,,,,,
270 39TH ST,,,,,,
270 45TH ST,,,,,,
270 46TH ST,,,,,,
270 48TH ST,,,,,,
270 FISK ST,,,,,,
270 MAIN ST,,,,,,
270 SERVICE WAY,,,,,,
271 38TH ST,,,,,,
271 40TH ST,,,,,,
271 45TH ST,,,,,,
271 FISK ST,,,,,,
271 MAIN ST,,,,,,
272 38TH ST,,,,,,
272 39TH ST,,,,,,
272 45TH ST,,,,,,
272 46TH ST,,,,,,
272 FISK ST,,,,,,
272 SERVICE WAY,,,,,,
273 38TH ST,,,,,,
273 42ND ST,,,,,,
273 45TH ST,,,,,,
273 FISK ST,,,,,,
273 MAIN ST,,,,,,
274 38TH ST,,,,,,
274 45TH ST,,,,,,
274 46TH ST,,,,,,
274 FISK ST,,,,,,
274 SERVICE WAY,,,,,,
274 WERNEBERG WAY,,,,,,
275 38TH ST,,,,,,
275 42ND ST,,,,,,
275 45TH ST,,,,,,
275 MAIN ST,,,,,,
276 38TH ST,,,,,,
276 39TH ST,The Slyrie Slirving Tennis Nest,penn ave,5.0,40.4660166,-79.9608038,consolidated
276 39TH ST,Arsenal Park,penn ave,4.4,40.46643419999999,-79.9608872,consolidated
276 45TH ST,,,,,,
276 46TH ST,,,,,,
276 FISK ST,,,,,,
276 SERVICE WAY,,,,,,
276 WERNEBERG WAY,,,,,,
277 38TH ST,,,,,,
277 42ND ST,,,,,,
277 45TH ST,,,,,,
277 MAIN ST,,,,,,
277 WERNEBERG WAY,,,,,,
278 38TH ST,,,,,,
278 46TH ST,,,,,,
278 FISK ST,,,,,,
278 MAIN ST,,,,,,
278 WERNEBERG WAY,,,,,,
279 38TH ST,,,,,,
279 45TH ST,,,,,,
279 45TH ST APT 1,,,,,,
279 45TH ST APT 2,,,,,,
279 45TH ST APT 3,,,,,,
279 FISK ST,CLP Lawrenceville,penn ave,,40.4675773,-79.9590953,consolidated
279 FISK ST,Carnegie Library of Pittsburgh - Lawrenceville,penn ave,4.7,40.4676128,-79.9590515,consolidated
279 MAIN ST,,,,,,
28 48TH ST,,,,,,
28 MCCANDLESS AVE,,,,,,
280 39TH ST,,,,,,
280 42ND ST,,,,,,
280 46TH ST,,,,,,
280 FISK ST,,,,,,
280 MAIN ST,,,,,,
280 WERNEBERG WAY,,,,,,
281 38TH ST,,,,,,
281 40TH ST,,,,,,
282 39TH ST,,,,,,
282 FISK ST,,,,,,
282 MAIN ST,,,,,,
283 38TH ST,,,,,,
284 39TH ST,,,,,,
284 FISK ST,,,,,,
284 MAIN ST,,,,,,
285 1/2 MAIN ST,,,,,,
285 38TH ST,,,,,,
285 40TH ST,,,,,,
285 45TH ST,Kelly's Korner,penn ave,4.6,40.4706761,-79.9569121,consolidated
285 MAIN ST,,,,,,
285 SERVICE WAY,,,,,,
286 39TH ST,,,,,,
286 FISK ST,,,,,,
286 MAIN ST,CYA-Stephen Foster Community Center,penn ave,4.2,40.46766799999999,-79.958663,consolidated
287 45TH ST,,,,,,
287 46TH ST,,,,,,
287 MAIN ST,,,,,,
287 SERVICE WAY,,,,,,
288 39TH ST,,,,,,
288 45TH ST,,,,,,
288 46TH ST,,,,,,
288 FISK ST,,,,,,
289 40TH ST,,,,,,
289 45TH ST,,,,,,
289 46TH ST,,,,,,
289 MAIN ST,,,,,,
29 35TH ST,,,,,,
"29 Sedgwick Street, Pittsburgh",Millvale Max Fitness,52nd st,,40.48014089999999,-79.9742833,consolidated
290 39TH ST,,,,,,
290 45TH ST,,,,,,
290 46TH ST,,,,,,
290 FISK ST,,,,,,
291 40TH ST,,,,,,
291 45TH ST,,,,,,
291 46TH ST,,,,,,
