Street_bounding,Name_bounding,Address_bounding,Rating_bounding,Place ID,Latitude_bounding,Longitude_bounding,Street_broad,Name_broad,Address_broad,Rating_broad,Latitude_broad,Longitude_broad
penn ave,McDonough's Antiques,"3617 Butler Street, Pittsburgh",4.3,ChIJLSSnpLTzNIgRq8V1rVS_31I,40.46593000000001,-79.9650705,Penn Ave,McDonough's Antiques,"3617 Butler Street, Pittsburgh",4.3,40.46593000000001,-79.9650705
penn ave,Morcilla,"3519 Butler Street, Pittsburgh",4.7,ChIJ4SrQ-rTzNIgRBCWal8EzERk,40.4645709,-79.9661648,Penn Ave,Morcilla,"3519 Butler Street, Pittsburgh",4.7,40.4645709,-79.9661648
penn ave,Krishna Ministry,"3513 Butler Street # 2, Pittsburgh",,ChIJf6q3-7TzNIgRZg-JTn4f3Og,40.4644379,-79.96627389999999,Penn Ave,Krishna Ministry,"3513 Butler Street # 2, Pittsburgh",,40.4644379,-79.96627389999999
penn ave,Trim Pittsburgh,"3508 Butler Street, Pittsburgh",4.7,ChIJJeehnXPyNIgRfy7Wc1y8RkE,40.46415399999999,-79.96598039999999,Penn Ave,Trim Pittsburgh,"3508 Butler Street, Pittsburgh",4.7,40.46415399999999,-79.96598039999999
penn ave,"ISKCON Pittsburgh, PA","3513A Butler Street, Pittsburgh",5.0,ChIJlQpx-7TzNIgRNfAhdkf7PvQ,40.464408,-79.9663065,Penn Ave,"ISKCON Pittsburgh, PA","3513A Butler Street, Pittsburgh",5.0,40.464408,-79.9663065
penn ave,Phoenix Boutique,"3627 Butler Street, Pittsburgh",4.7,ChIJ-_-tprTzNIgRvqYUNU98OK8,40.4661902,-79.9649519,Penn Ave,Phoenix Boutique,"3627 Butler Street, Pittsburgh",4.7,40.4661902,-79.9649519
penn ave,The Traveling Photo Booth,"256 37th Street, Pittsburgh",5.0,ChIJAVe4kU7yNIgRvwBXImt-j9I,40.4648932,-79.96332919999999,Penn Ave,The Traveling Photo Booth,"256 37th Street, Pittsburgh",5.0,40.4648932,-79.96332919999999
penn ave,Retired Senior Volunteer Program,"3505 Butler Street #1314, Pittsburgh",,ChIJlx_eQFjxNIgRBTncDO2iipU,40.4642281,-79.9664047,Penn Ave,Retired Senior Volunteer Program,"3505 Butler Street #1314, Pittsburgh",,40.4642281,-79.9664047
penn ave,Lawrenceville,Pittsburgh,,ChIJ6Rdn2lLyNIgRE86PqbGEIps,40.4698118,-79.9609176,Penn Ave,Lawrenceville,Pittsburgh,,40.4698118,-79.9609176
penn ave,Pulchra,"3505 Butler Street, Pittsburgh",3.7,ChIJ5ZZqmLXzNIgRu7tBBODSjqs,40.46422719999999,-79.96640459999999,Penn Ave,Pulchra,"3505 Butler Street, Pittsburgh",3.7,40.46422719999999,-79.96640459999999
penn ave,Square One Medical,"3706 Butler Street, Pittsburgh",5.0,ChIJffJYOd9iNIgRoHI4P00oM2c,40.4663709,-79.9643997,Penn Ave,Square One Medical,"3706 Butler Street, Pittsburgh",5.0,40.4663709,-79.9643997
penn ave,Blackbird Health,"3706 Butler Street, Pittsburgh",5.0,ChIJJcs8taFiNIgRaw_5Slzkr5c,40.4663709,-79.9643997,Penn Ave,Blackbird Health,"3706 Butler Street, Pittsburgh",5.0,40.4663709,-79.9643997
penn ave,The Mihok Law Firm,"3706 Butler Street Suite 306, Pittsburgh",5.0,ChIJFyCKQXTyNIgR-YA3TXSeG80,40.4663709,-79.9643997,Penn Ave,The Mihok Law Firm,"3706 Butler Street Suite 306, Pittsburgh",5.0,40.4663709,-79.9643997
penn ave,Jovie of Pittsburgh,"3706 Butler Street, Pittsburgh",5.0,ChIJA_D0dbuLNIgR0SCo0jyS84I,40.4663709,-79.9643997,Penn Ave,Jovie of Pittsburgh,"3706 Butler Street, Pittsburgh",5.0,40.4663709,-79.9643997
penn ave,"Evolve Coaching, Inc.","3706 Butler Street, Pittsburgh",,ChIJC0kalG3xNIgR2N69h4R0YB0,40.4663709,-79.9643997,Penn Ave,"Evolve Coaching, Inc.","3706 Butler Street, Pittsburgh",,40.4663709,-79.9643997
penn ave,Long Story Short,"3705 Butler Street, Pittsburgh",4.6,ChIJtcpyWLPzNIgR2RYLdF1jMVo,40.46650410000001,-79.9647863,Penn Ave,Long Story Short,"3705 Butler Street, Pittsburgh",4.6,40.46650410000001,-79.9647863
penn ave,Jeremy Raymer Outdoor Art Gallery,"183 35th Street, Pittsburgh",4.9,ChIJaR9SVLTzNIgR5aYcaS_sqwg,40.4643384,-79.9670029,34th St,Jeremy Raymer Outdoor Art Gallery,"183 35th Street, Pittsburgh",4.9,40.4643384,-79.9670029
penn ave,LOYALTY ENTERTAINMENT ️,"3441 Butler Street, Pittsburgh",5.0,ChIJ6202DVZbNIgRF2gsd4mgpm8,40.4639279,-79.9666713,Penn Ave,LOYALTY ENTERTAINMENT ️,"3441 Butler Street, Pittsburgh",5.0,40.4639279,-79.9666713
penn ave,St Augustine's Plaza,"230 36th Street, Pittsburgh",3.2,ChIJ6RdPzLTzNIgRKf6N2ZjNgNY,40.464839,-79.9644769,Penn Ave,St Augustine's Plaza,"230 36th Street, Pittsburgh",3.2,40.464839,-79.9644769
penn ave,Nancy Mosser Casting,"3583 Butler Street, Pittsburgh",4.8,ChIJLcfG6rTzNIgRivSpALQ3Th0,40.4652356,-79.9656509,Penn Ave,Nancy Mosser Casting,"3583 Butler Street, Pittsburgh",4.8,40.4652356,-79.9656509
penn ave,Meals On Wheels,"204 37th Street #103, Pittsburgh",5.0,ChIJiQYGr7TzNIgRaw3OZdrE8Hs,40.4658826,-79.96449559999999,Penn Ave,Meals On Wheels,"204 37th Street #103, Pittsburgh",5.0,40.4658826,-79.96449559999999
penn ave,T's Upholstery Studio,"3611 Butler Street, Pittsburgh",4.2,ChIJ8_Q_vbTzNIgRr9aQH9cEWzk,40.46576789999999,-79.9652691,Butler St,T's Upholstery Studio,"3611 Butler Street, Pittsburgh",4.2,40.46576789999999,-79.9652691
penn ave,Archconfraternity of Christian,"220 37th Street, Pittsburgh",,ChIJM3MQtLTzNIgRw0k3KO1Ycbw,40.4657442,-79.96463709999999,Penn Ave,Archconfraternity of Christian,"220 37th Street, Pittsburgh",,40.4657442,-79.96463709999999
penn ave,Saint Padre Pio Parish,"225 37th Street, Pittsburgh",4.8,ChIJvUDqUkvyNIgRNVnJh6fPNdQ,40.4652168,-79.9639261,Penn Ave,Saint Padre Pio Parish,"225 37th Street, Pittsburgh",4.8,40.4652168,-79.9639261
penn ave,be Galleries,"3583 Butler Street, Pittsburgh",4.3,ChIJLcfG6rTzNIgRo2SawReSw8c,40.4652474,-79.9655775,Penn Ave,be Galleries,"3583 Butler Street, Pittsburgh",4.3,40.4652474,-79.9655775
penn ave,Capuchin Friars Development,"220 37th Street, Pittsburgh",4.8,ChIJM3MQtLTzNIgRHBZ6ibWks2A,40.4657442,-79.96463709999999,Penn Ave,Capuchin Friars Development,"220 37th Street, Pittsburgh",4.8,40.4657442,-79.96463709999999
penn ave,Allison McGeary Florist,"3625 Butler Street, Pittsburgh",4.7,ChIJV1v5o7TzNIgRQhWKjo3YUbo,40.46615010000001,-79.9650716,Butler St,Allison McGeary Florist,"3625 Butler Street, Pittsburgh",4.7,40.46615010000001,-79.9650716
penn ave,Kiln N Time,"3801 Penn Avenue, Pittsburgh",4.6,ChIJkemCC0vyNIgR6ahYu0tseGQ,40.4647142,-79.9614637,Penn Ave,Kiln N Time,"3801 Penn Avenue, Pittsburgh",4.6,40.4647142,-79.9614637
penn ave,Penn Ave + 36th,United States,,ChIJDYpgLEvyNIgRt2Ugvj6izyw,40.46424699999999,-79.963848,Penn Ave,Penn Ave + 36th,United States,,40.46424699999999,-79.963848
penn ave,The Journeyman's Table,"3523 Penn Avenue, Pittsburgh",,ChIJoztp4qvzNIgR1Yvp3Oo6gUk,40.464332,-79.9640994,Penn Ave,The Journeyman's Table,"3523 Penn Avenue, Pittsburgh",,40.464332,-79.9640994
penn ave,Ed's,"248 38th Street, Pittsburgh",5.0,ChIJwxGgXEvyNIgRIXIoyWkh8Co,40.4657279,-79.9629975,Penn Ave,Ed's,"248 38th Street, Pittsburgh",5.0,40.4657279,-79.9629975
penn ave,Penn Ave + 36th,United States,5.0,ChIJJ6cxK0vyNIgRSl88f8suxUs,40.46413099999999,-79.96403099999999,Penn Ave,Penn Ave + 36th,United States,5.0,40.46413099999999,-79.96403099999999
penn ave,Ethereal Studio,"3700 Penn Avenue, Pittsburgh",5.0,ChIJ3dsThXrzNIgR3csqgx0rTJo,40.4642777,-79.9623491,Penn Ave,Ethereal Studio,"3700 Penn Avenue, Pittsburgh",5.0,40.4642777,-79.9623491
penn ave,One Point One Yoga Annex,"3702 Penn Avenue, Pittsburgh",5.0,ChIJB-khxGTzNIgR60GmWF3BQLI,40.4643146,-79.9622894,Penn Ave,One Point One Yoga Annex,"3702 Penn Avenue, Pittsburgh",5.0,40.4643146,-79.9622894
penn ave,Sixth Ward Republican Club,"3716 Penn Avenue, Pittsburgh",4.7,ChIJl0CJBUvyNIgReXJBf7EJpjw,40.4643556,-79.9617976,Penn Ave,Sixth Ward Republican Club,"3716 Penn Avenue, Pittsburgh",4.7,40.4643556,-79.9617976
penn ave,Butler St at 37th St,United States,,ChIJk-6lqLTzNIgRLMLjh-Lm6wQ,40.46618049999999,-79.9647075,Butler St,Butler St at 37th St,United States,,40.46618049999999,-79.9647075
penn ave,Arsenal Cider House & Wine Cellar,"300 39th Street, Pittsburgh",4.8,ChIJGamnn0vyNIgRa5owM6bs0y0,40.465108,-79.96092,Penn Ave,Arsenal Cider House & Wine Cellar,"300 39th Street, Pittsburgh",4.8,40.465108,-79.96092
penn ave,DJ Otto,"300 39th Street, Pittsburgh",4.1,ChIJfbGgn0vyNIgRDuacDe4s49k,40.46508499999999,-79.960921,Penn Ave,DJ Otto,"300 39th Street, Pittsburgh",4.1,40.46508499999999,-79.960921
penn ave,Take A Break Bar,"3825 Penn Avenue, Pittsburgh",4.3,ChIJw9-dokvyNIgRsEY8xk496LY,40.4648945,-79.9606154,Penn Ave,Take A Break Bar,"3825 Penn Avenue, Pittsburgh",4.3,40.4648945,-79.9606154
penn ave,MASIMEX,"3812 Penn Avenue, Pittsburgh",,ChIJbYS2vEvyNIgRyOH4EqFezo0,40.464444,-79.96064700000001,Penn Ave,MASIMEX,"3812 Penn Avenue, Pittsburgh",,40.464444,-79.96064700000001
penn ave,Allegheny County Labs Department,"3901 Penn Avenue #8, Pittsburgh",,ChIJEXBL8kvyNIgRvG5meorVzL0,40.46548609999999,-79.959729,Penn Ave,Allegheny County Labs Department,"3901 Penn Avenue #8, Pittsburgh",,40.46548609999999,-79.959729
penn ave,Pittsburgh Event Lighting,"1812 300 39th Street b, 300 39th Street, Pittsburgh",4.4,ChIJfbGgn0vyNIgRsIvc_M9JE8A,40.4650852,-79.9609206,Penn Ave,Pittsburgh Event Lighting,"1812 300 39th Street b, 300 39th Street, Pittsburgh",4.4,40.4650852,-79.9609206
penn ave,Spilsbury Drapery Supply,"3809 Penn Avenue, Pittsburgh",4.8,ChIJD8SLoEvyNIgRs1f1MwNTHkM,40.4647376,-79.96118630000001,Penn Ave,Spilsbury Drapery Supply,"3809 Penn Avenue, Pittsburgh",4.8,40.4647376,-79.96118630000001
penn ave,Haversack Sandwich Co.,"300 39th Street, Pittsburgh",5.0,ChIJr9nDpHbzNIgRVQBNC6ttqp0,40.46505519999999,-79.9609414,Penn Ave,Haversack Sandwich Co.,"300 39th Street, Pittsburgh",5.0,40.46505519999999,-79.9609414
penn ave,Otto Productions,"300 39th Street suite c, Pittsburgh",5.0,ChIJ4-LInkvyNIgR2i-vvBgrerg,40.4650852,-79.9609206,Penn Ave,Otto Productions,"300 39th Street suite c, Pittsburgh",5.0,40.4650852,-79.9609206
penn ave,Rubber Products Tire Co,"3810 Penn Avenue, Pittsburgh",3.9,ChIJ42rmCUvyNIgRLJ0BW5dYKLs,40.46456989999999,-79.9610421,Penn Ave,Rubber Products Tire Co,"3810 Penn Avenue, Pittsburgh",3.9,40.46456989999999,-79.9610421
penn ave,New Arsenal Park,"260 39th Street, Pittsburgh",,ChIJt2jGaQDzNIgRUtAf3rNL8pA,40.4662021,-79.9619917,Penn Ave,New Arsenal Park,"260 39th Street, Pittsburgh",,40.4662021,-79.9619917
penn ave,Knowing Place,"3824 Penn Avenue Unit B, Pittsburgh",5.0,ChIJCUIz7BjzNIgRarpmZ97tDng,40.4646096,-79.9605157,Penn Ave,Knowing Place,"3824 Penn Avenue Unit B, Pittsburgh",5.0,40.4646096,-79.9605157
penn ave,The Laundry Club,"3824 Penn Avenue, Pittsburgh",4.5,ChIJ9zdNC8_zNIgRr-Nlc7gcLi0,40.4646096,-79.9605157,Penn Ave,The Laundry Club,"3824 Penn Avenue, Pittsburgh",4.5,40.4646096,-79.9605157
penn ave,Ragmonger,"3824 Penn Avenue Unit B, Pittsburgh",5.0,ChIJHVUQbWjzNIgRbnvCJ7sm2qg,40.4646762,-79.96045509999999,Penn Ave,Ragmonger,"3824 Penn Avenue Unit B, Pittsburgh",5.0,40.4646762,-79.96045509999999
penn ave,Arsenal Park,"276 39th Street, Pittsburgh",4.4,ChIJxz9qfUzyNIgRNX2G2G-RaI4,40.46643419999999,-79.9608872,Penn Ave,Arsenal Park,"276 39th Street, Pittsburgh",4.4,40.46643419999999,-79.9608872
penn ave,Penn Ave + 39th St,United States,5.0,ChIJ-wZzvkvyNIgRgu3cnqvUhec,40.464779,-79.960281,Penn Ave,Penn Ave + 39th St,United States,5.0,40.464779,-79.960281
penn ave,The Slyrie Slirving Tennis Nest,"276 39th Street, Pittsburgh",5.0,ChIJG-cT1L7zNIgRwOaGTIwu3e0,40.4660166,-79.9608038,Penn Ave,The Slyrie Slirving Tennis Nest,"276 39th Street, Pittsburgh",5.0,40.4660166,-79.9608038
penn ave,Penn Ave at 39th St,United States,,ChIJceUAvkvyNIgRGpJpKPNufPE,40.464784,-79.9601795,Penn Ave,Penn Ave at 39th St,United States,,40.464784,-79.9601795
penn ave,Happenstance Cafe,"3832 Penn Avenue, Pittsburgh",5.0,ChIJL_Y8Tr7zNIgRDXMVWjkO3ds,40.4646337,-79.96027149999999,Penn Ave,Happenstance Cafe,"3832 Penn Avenue, Pittsburgh",5.0,40.4646337,-79.96027149999999
penn ave,Penn Ave + 39th St,United States,,ChIJK-sLlkvyNIgRSU8HrTG4N8I,40.464861,-79.960202,Penn Ave,Penn Ave + 39th St,United States,,40.464861,-79.960202
penn ave,3 Rivers Wet Weather Inc,"3901 Penn Avenue #3, Pittsburgh",3.8,ChIJEXBL8kvyNIgRCNYq6uHVnpw,40.4657366,-79.95951629999999,Penn Ave,3 Rivers Wet Weather Inc,"3901 Penn Avenue #3, Pittsburgh",3.8,40.4657366,-79.95951629999999
penn ave,Allegheny Tuberculosis Program,"3901 Penn Avenue, Pittsburgh",,ChIJC9ch6kvyNIgRH1ZV86Ht1MY,40.4654045,-79.95903969999999,Penn Ave,Allegheny Tuberculosis Program,"3901 Penn Avenue, Pittsburgh",,40.4654045,-79.95903969999999
penn ave,Noire Distillery,"3908 Penn Avenue, Pittsburgh",5.0,ChIJTX0yv6rzNIgRet4O5PdFI0A,40.46478,-79.95952799999999,Penn Ave,Noire Distillery,"3908 Penn Avenue, Pittsburgh",5.0,40.46478,-79.95952799999999
penn ave,Public Drinking Water-Waste,"3901 Penn Avenue, Pittsburgh",,ChIJC9ch6kvyNIgRXVtUcR9gYSQ,40.46525010000001,-79.95941309999999,Penn Ave,Public Drinking Water-Waste,"3901 Penn Avenue, Pittsburgh",,40.46525010000001,-79.95941309999999
penn ave,Ineffable Cà Phê,"3920 Penn Avenue, Pittsburgh",4.6,ChIJ9buawkvyNIgRtuSs0OqiK6I,40.4647613,-79.9593081,Penn Ave,Ineffable Cà Phê,"3920 Penn Avenue, Pittsburgh",4.6,40.4647613,-79.9593081
penn ave,Unspeakable,"3920 Penn Avenue, Pittsburgh",,ChIJpQNJhQfzNIgRvMHgwSKfRaw,40.464693,-79.95930059999999,Penn Ave,Unspeakable,"3920 Penn Avenue, Pittsburgh",,40.464693,-79.95930059999999
penn ave,Allegheny County Health Department Public Health Laboratory,"8, 3901 Penn Avenue #3, Pittsburgh",3.5,ChIJu9PB-kvyNIgRz_GgiXjSs2c,40.4654045,-79.95903969999999,Penn Ave,Allegheny County Health Department Public Health Laboratory,"8, 3901 Penn Avenue #3, Pittsburgh",3.5,40.4654045,-79.95903969999999
penn ave,Central Atlantic States Association of Food and Drug Officials,"3901 Penn Avenue, Pittsburgh",,ChIJB-Hl-kvyNIgRxFD5V4_SC-A,40.46544279999999,-79.9590078,Penn Ave,Central Atlantic States Association of Food and Drug Officials,"3901 Penn Avenue, Pittsburgh",,40.46544279999999,-79.9590078
penn ave,40th + Government Way Steps,United States,,ChIJidVZBkzyNIgRO_pol39Qr-8,40.4655813,-79.9584891,Penn Ave,40th + Government Way Steps,United States,,40.4655813,-79.9584891
penn ave,Canterbury Place,"310 Fisk Street, Pittsburgh",3.8,ChIJrY0Erk7yNIgRFJ9bMrmmo9E,40.4659797,-79.9579565,Penn Ave,Canterbury Place,"310 Fisk Street, Pittsburgh",3.8,40.4659797,-79.9579565
penn ave,Pittsburgh Fire Bureau Station 6,"3958 Penn Avenue, Pittsburgh",5.0,ChIJ7fEjXEnyNIgRRa01PU_r0LY,40.46488489999999,-79.958049,Penn Ave,Pittsburgh Fire Bureau Station 6,"3958 Penn Avenue, Pittsburgh",5.0,40.46488489999999,-79.958049
penn ave,York Commons,"4003 Penn Avenue, Pittsburgh",3.5,ChIJ-SRFTEnyNIgRh2GuecKy29c,40.46574820000001,-79.9575601,Penn Ave,York Commons,"4003 Penn Avenue, Pittsburgh",3.5,40.46574820000001,-79.9575601
penn ave,UPMC Senior Communities,"200 Lothrop Street, Pittsburgh",1.0,ChIJ10Mbrk7yNIgRgbUmm4DS3c4,40.4657723,-79.9580991,Penn Ave,UPMC Senior Communities,"200 Lothrop Street, Pittsburgh",1.0,40.4657723,-79.9580991
penn ave,Family Hospice,"310 Fisk Street, Pittsburgh",4.0,ChIJ10Mbrk7yNIgRP-Iuj0piOmU,40.4659797,-79.9579565,Penn Ave,Family Hospice,"310 Fisk Street, Pittsburgh",4.0,40.4659797,-79.9579565
penn ave,Lauren Dornin,"310 Fisk Street, Pittsburgh",,ChIJb5ocTUnyNIgRnmq0qx5dmSw,40.4659797,-79.9579565,Penn Ave,Lauren Dornin,"310 Fisk Street, Pittsburgh",,40.4659797,-79.9579565
penn ave,"Nisha Kamal Shah, DO","310 Fisk Street, Pittsburgh",,ChIJ1Sb-TFDzNIgR5K0WCbAllRQ,40.4661521,-79.9583097,Penn Ave,"Nisha Kamal Shah, DO","310 Fisk Street, Pittsburgh",,40.4661521,-79.9583097
penn ave,Denise A White,"310 Fisk Street, Pittsburgh",,ChIJKVOJq07yNIgRictki2d4HFo,40.4660913,-79.9581117,Penn Ave,Denise A White,"310 Fisk Street, Pittsburgh",,40.4660913,-79.9581117
penn ave,Lauren Cotherman,"310 Fisk Street, Pittsburgh",,ChIJKVOJq07yNIgR-XTcl0ozLk4,40.4660913,-79.9581117,Penn Ave,Lauren Cotherman,"310 Fisk Street, Pittsburgh",,40.4660913,-79.9581117
penn ave,Huai Yong Cheng,"310 Fisk Street, Pittsburgh",,ChIJKVOJq07yNIgRz16wS7mxWTI,40.4660913,-79.9581117,Penn Ave,Huai Yong Cheng,"310 Fisk Street, Pittsburgh",,40.4660913,-79.9581117
penn ave,Transitional Rehabilitation at Canterbury Place,"310 Fisk Street, Pittsburgh",5.0,ChIJXSZEU0nyNIgRmzG05_LdZp8,40.4662815,-79.9584636,Penn Ave,Transitional Rehabilitation at Canterbury Place,"310 Fisk Street, Pittsburgh",5.0,40.4662815,-79.9584636
penn ave,Schifino Design,"347 Main Street, Pittsburgh",,ChIJowdb207yNIgRvSL2iGbjG-I,40.4666398,-79.95628459999999,Penn Ave,Schifino Design,"347 Main Street, Pittsburgh",,40.4666398,-79.95628459999999
penn ave,Piccolo Forno,"3801 Butler Street, Pittsburgh",4.5,ChIJ5UoaTrPzNIgR67C6D3W0d-M,40.4670037,-79.9643576,Penn Ave,Piccolo Forno,"3801 Butler Street, Pittsburgh",4.5,40.4670037,-79.9643576
penn ave,William Penn Tavern,"3810 Butler Street, Pittsburgh",4.4,ChIJi32qHBHyNIgRxPtrUFhiLBc,40.4669023,-79.9639902,Penn Ave,William Penn Tavern,"3810 Butler Street, Pittsburgh",4.4,40.4669023,-79.9639902
penn ave,Eleventh Hour Brewing,"3711 Charlotte Street, Pittsburgh",4.6,ChIJpwwDZ7PzNIgRd9bbaWBbXm4,40.467035,-79.9654264,Butler St,Eleventh Hour Brewing,"3711 Charlotte Street, Pittsburgh",4.6,40.467035,-79.9654264
penn ave,Distinctive Detailing,"199 38th Street, Pittsburgh",4.9,ChIJlXw3s0zyNIgRF1RGd-wFt1s,40.46726,-79.96459109999999,Butler St,Distinctive Detailing,"199 38th Street, Pittsburgh",4.9,40.46726,-79.96459109999999
penn ave,Senko Construction Inc,"3816 Butler Street, Pittsburgh",3.0,ChIJs4kJiCfyNIgRkpzdx2_s8QU,40.46707499999999,-79.96364,Penn Ave,Senko Construction Inc,"3816 Butler Street, Pittsburgh",3.0,40.46707499999999,-79.96364
penn ave,Iron City Bikes Lawrenceville,"3822 Butler Street, Pittsburgh",4.9,ChIJDX4Zs0zyNIgRyZul7g-px6g,40.4671337,-79.96387059999999,Penn Ave,Iron City Bikes Lawrenceville,"3822 Butler Street, Pittsburgh",4.9,40.4671337,-79.96387059999999
penn ave,Graham's Barber Shop,"3816 Butler Street, Pittsburgh",4.8,ChIJf_DQs0zyNIgRXW_C3Llhy7k,40.4672452,-79.9638114,Penn Ave,Graham's Barber Shop,"3816 Butler Street, Pittsburgh",4.8,40.4672452,-79.9638114
penn ave,Cranberry Plaza II LLC,"123 36th Street, Pittsburgh",,ChIJHfmdg7PzNIgRBfCv4b-POOM,40.4671374,-79.9669826,Butler St,Cranberry Plaza II LLC,"123 36th Street, Pittsburgh",,40.4671374,-79.9669826
penn ave,Arsenal Elementary School,"215 39th Street, Pittsburgh",4.5,ChIJ11k5t0zyNIgRYJWd4k3S-W8,40.46713749999999,-79.96302949999999,Penn Ave,Arsenal Elementary School,"215 39th Street, Pittsburgh",4.5,40.46713749999999,-79.96302949999999
penn ave,Elisco's Creative Café,"3707 Butler Street, Pittsburgh",4.7,ChIJVxBcV7PzNIgRNFWWJFJ3Rdg,40.4665326,-79.96465839999999,Butler St,Elisco's Creative Café,"3707 Butler Street, Pittsburgh",4.7,40.4665326,-79.96465839999999
penn ave,Butler St at 38th St,United States,,ChIJQViqU7PzNIgRv7nZPUDgRrc,40.4668077,-79.9642786,Butler St,Butler St at 38th St,United States,,40.4668077,-79.9642786
penn ave,The Babe Cave,"3703 Butler Street, Pittsburgh",4.6,ChIJP806w8bzNIgRpONvLVJT7vY,40.46646150000001,-79.96485779999999,34th St,The Babe Cave,"3703 Butler Street, Pittsburgh",4.6,40.46646150000001,-79.96485779999999
penn ave,Panello,"3703 Butler Street, Pittsburgh",5.0,ChIJcXeHp7TzNIgR7gH2c_BdidY,40.46644120000001,-79.96479649999999,34th St,Panello,"3703 Butler Street, Pittsburgh",5.0,40.46644120000001,-79.96479649999999
penn ave,Macaron Bar Lawrenceville,"3629 Butler Street, Pittsburgh",4.7,ChIJDRzTaXTyNIgRr-Lofpxky2w,40.4662706,-79.9649122,34th St,Macaron Bar Lawrenceville,"3629 Butler Street, Pittsburgh",4.7,40.4662706,-79.9649122
penn ave,"Sam's Vintage, LLC","3701 Butler Street FRONT, Pittsburgh",5.0,ChIJKxwrJw_zNIgRKsayNzOq_NA,40.4663887,-79.9647298,34th St,"Sam's Vintage, LLC","3701 Butler Street FRONT, Pittsburgh",5.0,40.4663887,-79.9647298
penn ave,New Alliance Federal Credit Union (Lawrenceville),"3709 Butler Street, Pittsburgh",4.3,ChIJe59Da2jzNIgR7BUFPAp-SoE,40.46662329999999,-79.964732,34th St,New Alliance Federal Credit Union (Lawrenceville),"3709 Butler Street, Pittsburgh",4.3,40.46662329999999,-79.964732
penn ave,Una Biologicals,"3707 Butler Street, Pittsburgh",4.9,ChIJdxDZdFLyNIgR9WuaNtWF4bs,40.46652149999999,-79.9646896,34th St,Una Biologicals,"3707 Butler Street, Pittsburgh",4.9,40.46652149999999,-79.9646896
penn ave,Butler St + 37th St,United States,,ChIJWRN6qLTzNIgRYg0fbH0wD_M,40.46633,-79.96471,34th St,Butler St + 37th St,United States,,40.46633,-79.96471
penn ave,Open Up,"3711 Butler Street, Pittsburgh",5.0,ChIJmyJQovTzNIgRpi6v-nyP4aw,40.4666652,-79.9646033,34th St,Open Up,"3711 Butler Street, Pittsburgh",5.0,40.4666652,-79.9646033
penn ave,Lawrenceville Lofts,"3711 Butler Street, Pittsburgh",,ChIJ3wj9VrPzNIgR8nsGGVhhlFs,40.4666344,-79.9645681,34th St,Lawrenceville Lofts,"3711 Butler Street, Pittsburgh",,40.4666344,-79.9645681
penn ave,Arsenal Middle School,"220 40th Street, Pittsburgh",4.4,ChIJq2xE6kzyNIgREMWZaBpUETw,40.4672279,-79.9628524,Penn Ave,Arsenal Middle School,"220 40th Street, Pittsburgh",4.4,40.4672279,-79.9628524
penn ave,Butler St at 39th St,United States,,ChIJw8M4tkzyNIgRbgkmP0yXuT0,40.4675415,-79.9635705,Butler St,Butler St at 39th St,United States,,40.4675415,-79.9635705
penn ave,LibertyX Bitcoin ATM,"3822 Butler Street, Pittsburgh",,ChIJ0e4OinjzNIgRgAUW-Q6AA1I,40.4671488,-79.96388089999999,Butler St,LibertyX Bitcoin ATM,"3822 Butler Street, Pittsburgh",,40.4671488,-79.96388089999999
penn ave,40th St + Davidson,United States,,ChIJow8DX0zyNIgRDKPlBa_oFLY,40.467598,-79.960979,Penn Ave,40th St + Davidson,United States,,40.467598,-79.960979
penn ave,Allegheny Arsenal Historical Marker,"287-255 40th Street, Pittsburgh",3.0,ChIJm2Evn5XzNIgRyRTrZJUt4bg,40.4672303,-79.9605033,Penn Ave,Allegheny Arsenal Historical Marker,"287-255 40th Street, Pittsburgh",3.0,40.4672303,-79.9605033
penn ave,40th St + Davidson St FS,United States,,ChIJEx-uXkzyNIgR0pMnu5dmq5c,40.467651,-79.96094,Penn Ave,40th St + Davidson St FS,United States,,40.467651,-79.96094
penn ave,The Glass Whale Vape & Smoke Shop,"3818 Butler Street, Pittsburgh",5.0,ChIJy3zXG4LzNIgRzzCr3ah6dbY,40.4672237,-79.9638372,Butler St,The Glass Whale Vape & Smoke Shop,"3818 Butler Street, Pittsburgh",5.0,40.4672237,-79.9638372
penn ave,Black Cherry Design,"3818 Butler Street Suite 1, Pittsburgh",3.7,ChIJYXEY67TzNIgRFJuk7p5ot5s,40.4672237,-79.9638372,Butler St,Black Cherry Design,"3818 Butler Street Suite 1, Pittsburgh",3.7,40.4672237,-79.9638372
penn ave,Butler St + 39th,United States,,ChIJJy89tEzyNIgRA73t3fADJmk,40.467355,-79.963858,Butler St,Butler St + 39th,United States,,40.467355,-79.963858
penn ave,Butler St + 39th,United States,,ChIJw_4bykzyNIgR5jw5g--fLS0,40.467679,-79.9637,Butler St,Butler St + 39th,United States,,40.467679,-79.9637
penn ave,Butler St + 38th St,United States,,ChIJ_ad5TbPzNIgRFGgM5G_NN1o,40.466967,-79.964263,Butler St,Butler St + 38th St,United States,,40.466967,-79.964263
penn ave,The Nook,"3811 Butler Street, Pittsburgh",4.5,ChIJm-4CqZzzNIgR7EX7MH7PMTg,40.4672205,-79.9641709,Butler St,The Nook,"3811 Butler Street, Pittsburgh",4.5,40.4672205,-79.9641709
