Address,Business Name,Street,Rating,Latitude,Longitude,Flag
309 38th st,,,,,,
309 39th st,,,,,,
309 44th st,,,,,,
309 45th st,,,,,,
309 46th st,,,,,,
309 56th st,,,,,,
309 fisk st,,,,,,
309 main st,,,,,,
309 winesap dr,,,,,,
31 35th st,,,,,,
310 1/2 42nd st,,,,,,
310 38th st,,,,,,
310 38th st rear,,,,,,
310 39th st,,,,,,
310 42nd st,,,,,,
310 44th st,,,,,,
310 45th st,,,,,,
310 47th st,,,,,,
310 54th st,,,,,,
310 fisk st,Family Hospice,penn ave,4.0,40.4659797,-79.9579565,consolidated
310 fisk st,"Nisha Kamal Shah, DO",penn ave,,40.4661521,-79.9583097,consolidated
310 fisk st,Lauren Cotherman,penn ave,,40.4660913,-79.9581117,consolidated
310 fisk st,Denise A White,penn ave,,40.4660913,-79.9581117,consolidated
310 fisk st,Huai Yong Cheng,penn ave,,40.4660913,-79.9581117,consolidated
310 fisk st,Transitional Rehabilitation at Canterbury Place,penn ave,5.0,40.4662815,-79.9584636,consolidated
310 fisk st,Lauren Dornin,penn ave,,40.4659797,-79.9579565,consolidated
310 fisk st,Canterbury Place,penn ave,3.8,40.4659797,-79.9579565,consolidated
310 main st,,,,,,
311 1/2 45th st,,,,,,
311 1/2 fisk st,,,,,,
311 1/2 service way,,,,,,
311 37th st,,,,,,
311 38th st,,,,,,
311 39th st,,,,,,
311 44th st,,,,,,
311 45th st,,,,,,
311 54th st,,,,,,
311 fisk st,,,,,,
311 main st,,,,,,
311 service way,,,,,,
311 winesap dr,,,,,,
312 38th st,,,,,,
312 38th st rear,,,,,,
312 39th st,,,,,,
312 44th st,,,,,,
312 45th st,,,,,,
312 47th st,,,,,,
312 service way,,,,,,
313 38th st,,,,,,
313 39th st,,,,,,
313 44th st,,,,,,
313 main st,,,,,,
314 39th st,,,,,,
314 44th st,,,,,,
314 45th st,,,,,,
314 main st,,,,,,
315 37th st,,,,,,
315 38th st,,,,,,
315 39th st,,,,,,
315 44th st,,,,,,
315 45th st,,,,,,
315 main st,,,,,,
315 winesap dr,,,,,,
316 37th st,,,,,,
316 38th st,,,,,,
316 39th st,,,,,,
316 44th st,,,,,,
316 45th st,,,,,,
316 47th st,,,,,,
316 main st,,,,,,
316 service way,,,,,,
317 37th st,,,,,,
317 38th st,,,,,,
317 39th st,,,,,,
317 44th st,,,,,,
317 main st,,,,,,
318 37th st,,,,,,
318 39th st,,,,,,
318 42nd st,,,,,,
318 45th st,,,,,,
318 52nd st,,,,,,
319 37th st,,,,,,
319 38th st,,,,,,
319 39th st,,,,,,
319 44th st,,,,,,
319 fisk st,,,,,,
319 main st,,,,,,
319 service way,,,,,,
319 winesap dr,,,,,,
32 39th st,Joule Design,penn ave,,40.4689371,-79.9656795,consolidated
32 48th st,,,,,,
32 62nd st,,,,,,
320 37th st,,,,,,
320 38th st,,,,,,
320 39th st,,,,,,
320 42nd st,,,,,,
320 44th st,,,,,,
320 main st,,,,,,
321 37th st,,,,,,
321 38th st,,,,,,
321 39th st,,,,,,
321 44th st,,,,,,
321 fisk st,,,,,,
321 main st,,,,,,
322 1/2 38th st,,,,,,
322 37th st,,,,,,
322 38th st,,,,,,
322 39th st,,,,,,
322 42nd st,,,,,,
322 44th st,,,,,,
322 45th st,,,,,,
322 main st,,,,,,
323 37th st,,,,,,
323 38th st,,,,,,
323 39th st,,,,,,
323 44th st,,,,,,
323 fisk st,,,,,,
323 main st,,,,,,
323 winesap dr,,,,,,
324 37th st,,,,,,
324 38th st,,,,,,
324 39th st,,,,,,
324 42nd st,,,,,,
324 44th st,,,,,,
324 45th st,,,,,,
324 main st,,,,,,
324 service way,,,,,,
325 37th st,,,,,,
325 38th st,,,,,,
325 39th st,,,,,,
325 44th st,,,,,,
325 fisk st,,,,,,
325 main st,,,,,,
326 1/2 45th st,,,,,,
326 37th st,,,,,,
326 38th st,,,,,,
326 39th st,,,,,,
326 42nd st,,,,,,
326 44th st,,,,,,
326 45th st,,,,,,
326 main st,,,,,,
327 37th st,,,,,,
327 38th st,,,,,,
327 39th st,,,,,,
327 44th st,,,,,,
327 farley way,,,,,,
327 fisk st,,,,,,
327 main st,,,,,,
327 main st rear,,,,,,
328 39th st,,,,,,
328 42nd st,,,,,,
328 44th st,,,,,,
328 45th st,,,,,,
328 main st,,,,,,
329 37th st,,,,,,
329 38th st,,,,,,
329 44th st,,,,,,
329 farley way,,,,,,
329 fisk st,,,,,,
329 main st,,,,,,
330 39th st,,,,,,
330 42nd st,,,,,,
330 44th st,,,,,,
330 45th st,,,,,,
330 46th st,Joey Kennedy Photography,penn ave,5.0,40.4702054,-79.9558125,consolidated
330 46th st apt 101,,,,,,
330 46th st apt 102,,,,,,
330 46th st apt 103,,,,,,
330 46th st apt 104,,,,,,
330 46th st apt 105,,,,,,
330 46th st apt 106,,,,,,
330 46th st apt 107,,,,,,
330 46th st apt 108,,,,,,
330 46th st apt 109,,,,,,
330 46th st apt 110,,,,,,
330 46th st apt 111,,,,,,
330 46th st apt 112,,,,,,
330 46th st apt 201,,,,,,
330 46th st apt 202,,,,,,
330 46th st apt 203,,,,,,
330 46th st apt 204,,,,,,
330 46th st apt 205,,,,,,
330 46th st apt 206,,,,,,
330 46th st apt 207,,,,,,
330 46th st apt 208,,,,,,
330 46th st apt 209,,,,,,
330 46th st apt 210,,,,,,
330 46th st apt 211,,,,,,
330 46th st apt 212,,,,,,
330 46th st apt 213,,,,,,
330 46th st apt 214,,,,,,
330 46th st apt 301,,,,,,
330 46th st apt 302,,,,,,
330 46th st apt 303,,,,,,
330 46th st apt 304,,,,,,
330 46th st apt 305,,,,,,
330 46th st apt 306,,,,,,
330 46th st apt 307,,,,,,
330 46th st apt 308,,,,,,
330 46th st apt 309,,,,,,
330 46th st apt 310,,,,,,
330 main st,,,,,,
330 percy st,,,,,,
3300 penn ave,,,,,,
3301 smallman st,Pittsburgh Tire,34th St,4.4,40.46285090000001,-79.969315,broad_filled
3302 smallman st,,,,,,
331 37th st,,,,,,
331 39th st,,,,,,
331 44th st,,,,,,
331 46th st,,,,,,
331 fisk st,,,,,,
331 main st,,,,,,
331 winesap dr,,,,,,
3315 liberty ave,,,,,,
3315 penn ave,,,,,,
332 36th st,,,,,,
332 39th st,,,,,,
332 42nd st,,,,,,
332 44th st,,,,,,
332 45th st,,,,,,
3320 penn ave,,,,,,
3321 liberty ave,,,,,,
3323 penn ave,,,,,,
3328 penn ave,,,,,,
3329 liberty ave,,,,,,
333 33rd st,,,,,,
333 38th st,,,,,,
333 39th st,,,,,,
333 42nd st,,,,,,
333 44th st,,,,,,
333 45th st,Our Lady of the Angels Parish,penn ave,4.4,40.4699635,-79.9558283,consolidated
333 46th st,,,,,,
333 fisk st,,,,,,
3333 ligonier st,,,,,,
3334 spring way,,,,,,
3335 ligonier st,,,,,,
3336 spring way,,,,,,
3337 ligonier st,,,,,,
3337 penn ave,,,,,,
3339 penn ave,,,,,,
334 39th st,,,,,,
334 42nd st,,,,,,
334 44th st,,,,,,
334 main st,,,,,,
334 percy st,,,,,,
3340 liberty ave,,,,,,
3340 smallman st,Pittsburgh Kitchenramma,34th St,3.8,40.4628416,-79.968384,broad_filled
3341 ligonier st,,,,,,
3343 ligonier st,,,,,,
3345 ligonier st,,,,,,
3345 penn ave,,,,,,
3345 penn ave apt a,,,,,,
3345 penn ave apt b,,,,,,
3345 penn ave apt c,,,,,,
3345 penn ave apt d,,,,,,
3345 penn ave apt e,,,,,,
3345 penn ave apt f,,,,,,
3345 penn ave apt g,,,,,,
3345 penn ave apt h,,,,,,
3345 penn ave apt i,,,,,,
3345 penn ave apt j,,,,,,
3345 penn ave apt k,,,,,,
3345 penn ave ste 101,,,,,,
3345 penn ave ste 102,,,,,,
3345 penn ave ste 103,,,,,,
3345 penn ave ste 104,,,,,,
3349 liberty ave,,,,,,
3349 ligonier st,,,,,,
335 37th st,,,,,,
335 39th st,,,,,,
335 44th st,,,,,,
335 46th st,,,,,,
335 fisk st,,,,,,
335 main st,,,,,,
335 paxton pl,,,,,,
335 urbana way,,,,,,
335 winesap dr,,,,,,
3350 penn ave,,,,,,
3350 penn ave apt 203,,,,,,
3350 penn ave apt 204,,,,,,
3350 penn ave apt 205,,,,,,
3350 penn ave apt 206,,,,,,
3350 penn ave apt 207,,,,,,
3350 penn ave apt 208,,,,,,
3350 penn ave apt 209,,,,,,
3350 penn ave apt 210,,,,,,
3350 penn ave apt 211,,,,,,
3350 penn ave apt 212,,,,,,
3350 penn ave apt 303,,,,,,
3350 penn ave apt 304,,,,,,
3350 penn ave apt 305,,,,,,
3350 penn ave apt 306,,,,,,
3350 penn ave apt 307,,,,,,
3350 penn ave apt 308,,,,,,
3350 penn ave apt 309,,,,,,
3350 penn ave apt 310,,,,,,
3350 penn ave apt 311,,,,,,
3350 penn ave apt 312,,,,,,
3350 penn ave ste 102,,,,,,
3350 penn ave ste 104,,,,,,
3351 ligonier st,,,,,,
3352 spring way,,,,,,
3353 ligonier st,,,,,,
3354 penn ave,,,,,,
3356 spring way,,,,,,
3358 spring way,,,,,,
336 39th st,,,,,,
336 42nd st,,,,,,
336 45th st,,,,,,
336 percy st,,,,,,
337 39th st,,,,,,
337 42nd st,,,,,,
337 44th st,,,,,,
337 46th st,,,,,,
337 fisk st,,,,,,
337 main st,,,,,,
337 paxton pl,,,,,,
337 urbana way,,,,,,
338 42nd st,,,,,,
338 44th st,,,,,,
338 45th st,,,,,,
338 main st,,,,,,
338 percy st,,,,,,
339 37th st,,,,,,
339 39th st,,,,,,
339 42nd st,,,,,,
339 44th st,,,,,,
339 46th st,,,,,,
339 fisk st,,,,,,
339 main st,,,,,,
339 winesap dr,,,,,,
34 48th st,,,,,,
340 42nd st,,,,,,
340 44th st,,,,,,
340 45th st,,,,,,
340 46th st,,,,,,
340 service way,,,,,,
3400 butler st,,,,,,
3400 liberty ave,,,,,,
3400 smallman st,Mark's Truck & Auto Care,34th St,5.0,40.46320029999999,-79.9682034,broad_filled
3401 butler st,,,,,,
3401 liberty ave,Palate Partners School of Wine & Spirits,Penn Ave,4.0,40.4619066,-79.9655698,broad_filled
3401 liberty ave,Dreadnought Wines,Penn Ave,4.5,40.461966,-79.96541020000001,broad_filled
3401 liberty ave,Soiree Partners,Penn Ave,5.0,40.46198389999999,-79.9654482,broad_filled
3403 butler st,,,,,,
3403 mulberry way,,,,,,
3404 penn ave,,,,,,
3405 butler st,,,,,,
3405 mulberry way,,,,,,
3406 charlotte st,,,,,,
3406 penn ave,,,,,,
3407 butler st,,,,,,
3407 mulberry way,,,,,,
3408 charlotte st,,,,,,
3409 butler st,,,,,,
3409 denny st,,,,,,
341 42nd st,,,,,,
341 44th st,,,,,,
341 46th st,,,,,,
341 fisk st,,,,,,
341 main st,,,,,,
341 paxton pl,,,,,,
3410 charlotte st,Charlotte Dumpster Rental Pittsburgh,34th St,,40.4632478,-79.9677706,broad_filled
3410 charlotte st,BCBS,34th St,4.0,40.4632478,-79.9677706,broad_filled
3410 penn ave,,,,,,
3411 butler st,,,,,,
3411 denny st,,,,,,
3412 ligonier st,,,,,,
3413 denny st,,,,,,
3414 charlotte st,Pittsburgh HVAC Services,34th St,4.9,40.4633499,-79.9675818,broad_filled
3414 charlotte st,ADM Signs,34th St,5.0,40.4633377,-79.9675914,broad_filled
3415 denny st,,,,,,
3415 ligonier st,,,,,,
3416 ligonier st,,,,,,
3416 penn ave,,,,,,
3417 denny st,,,,,,
3417 liberty ave,,,,,,
3417 liberty ave apt 1,,,,,,
3417 liberty ave apt 2,,,,,,
3417 liberty ave apt 3,,,,,,
3417 smallman st,,,,,,
3418 ligonier st,,,,,,
3418 penn ave,Yoga Factory Pittsburgh - Lawrenceville,Penn Ave,4.8,40.46294889999999,-79.9664827,broad_filled
3419 denny st,,,,,,
3419 liberty ave,,,,,,
3419 liberty ave apt 1,,,,,,
3419 liberty ave apt 2,,,,,,
3419 liberty ave apt 3,,,,,,
3419 smallman st,Pressure Chemical Co,34th St,5.0,40.463963,-79.96838199999999,broad_filled
342 39th st,,,,,,
342 42nd st,,,,,,
342 45th st,,,,,,
342 main st,,,,,,
342 service way,,,,,,
3420 ligonier st,,,,,,
3421 denny st,,,,,,
3421 liberty ave,,,,,,
3421 liberty ave apt 1,,,,,,
3421 liberty ave apt 2,,,,,,
3421 liberty ave apt 3,,,,,,
3421 smallman st,,,,,,
3422 denny st,,,,,,
3422 denny st apt 1,,,,,,
3422 denny st apt 2,,,,,,
3422 denny st apt 3,,,,,,
3422 ligonier st,,,,,,
3422 penn ave,,,,,,
3423 denny st,,,,,,
3423 liberty ave,,,,,,
3423 liberty ave apt 1,,,,,,
3423 liberty ave apt 2,,,,,,
3423 liberty ave apt 3,,,,,,
3424 denny st,,,,,,
3424 denny st apt 1,,,,,,
3424 denny st apt 2,,,,,,
3424 denny st apt 3,,,,,,
3424 liberty ave,,,,,,
3424 ligonier st,,,,,,
3424 penn ave,,,,,,
3425 denny st,,,,,,
3425 liberty ave,,,,,,
3425 liberty ave apt 1,,,,,,
3425 liberty ave apt 2,,,,,,
3425 liberty ave apt 3,,,,,,
3426 denny st,,,,,,
3426 denny st apt 1,,,,,,
3426 denny st apt 2,,,,,,
3426 denny st apt 3,,,,,,
3426 penn ave,,,,,,
3427 butler st,,,,,,
3427 denny st,,,,,,
3427 liberty ave,,,,,,
3427 liberty ave apt 1,,,,,,
3427 liberty ave apt 2,,,,,,
3427 liberty ave apt 3,,,,,,
3428 denny st,,,,,,
3428 denny st apt 1,,,,,,
3428 denny st apt 2,,,,,,
3428 denny st apt 3,,,,,,
3428 penn ave,,,,,,
3429 butler st,,,,,,
3429 denny st,,,,,,
3429 liberty ave,,,,,,
3429 liberty ave apt 1,,,,,,
3429 liberty ave apt 2,,,,,,
3429 liberty ave apt 3,,,,,,
343 33rd st,,,,,,
343 42nd st,,,,,,
343 44th st,,,,,,
343 46th st,,,,,,
343 fisk st,,,,,,
343 main st,,,,,,
343 paxton pl,,,,,,
343 winesap dr,,,,,,
3430 denny st,,,,,,
3430 denny st apt 1,,,,,,
3430 denny st apt 2,,,,,,
3430 denny st apt 3,,,,,,
3430 penn ave,,,,,,
3430 smallman st,,,,,,
3431 denny st,,,,,,
3432 denny st,,,,,,
3432 denny st apt 1,,,,,,
3432 denny st apt 2,,,,,,
3432 denny st apt 3,,,,,,
3432 ligonier st,,,,,,
3432 penn ave,,,,,,
3433 butler st,,,,,,
3433 butler st unit,,,,,,
3433 butler st unit 101,,,,,,
3433 butler st unit 102,,,,,,
3433 butler st unit 104,,,,,,
3433 butler st unit 201,,,,,,
3433 butler st unit 202,,,,,,
3433 butler st unit 203,,,,,,
3433 butler st unit 204,,,,,,
3433 butler st unit 301,,,,,,
3433 butler st unit 302,,,,,,
3433 butler st unit 303,,,,,,
3433 butler st unit 304,,,,,,
3433 butler st unit 401,,,,,,
3433 butler st unit 402,,,,,,
3433 butler st unit 403,,,,,,
3433 butler st unit 404,,,,,,
3433 denny st,,,,,,
3433 ligonier st,,,,,,
3433 smallman st,Allegheny Plywood Co,34th St,4.5,40.4642779,-79.96807989999999,broad_filled
3434 ligonier st,,,,,,
3434 penn ave,,,,,,
3435 denny st,,,,,,
3435 ligonier st,,,,,,
3436 ligonier st,,,,,,
3436 penn ave,,,,,,
3437 butler st,,,,,,
3437 denny st,,,,,,
3437 ligonier st,,,,,,
3437 penn ave,,,,,,
3438 ligonier st,,,,,,
3438 penn ave,,,,,,
3439 butler st,,,,,,
3439 denny st,,,,,,
3439 ligonier st,,,,,,
3439 penn ave,,,,,,
344 39th st,,,,,,
344 42nd st,,,,,,
344 45th st,,,,,,
3440 ligonier st,,,,,,
3440 penn ave,,,,,,
3441 butler st,LOYALTY ENTERTAINMENT ️,penn ave,5.0,40.4639279,-79.9666713,consolidated
3441 denny st,,,,,,
3441 ligonier st,,,,,,
3441 penn ave,,,,,,
3443 butler st,,,,,,
3443 denny st,,,,,,
3443 penn ave,,,,,,
3445 denny st,,,,,,
3445 ligonier st,,,,,,
3445 penn ave,,,,,,
3445 spring way,,,,,,
3446 charlotte st,,,,,,
3446 ligonier st,,,,,,
3447 1/2 denny st,,,,,,
3447 denny st,,,,,,
3447 ligonier st,,,,,,
3447 penn ave,,,,,,
3448 1/2 ligonier st,,,,,,
3448 ligonier st,,,,,,
3449 1/2 denny st,,,,,,
3449 denny st,,,,,,
3449 ligonier st,,,,,,
3449 penn ave,,,,,,
345 46th st,,,,,,
345 fisk st,,,,,,
345 main st,,,,,,
345 manion way,,,,,,
3450 ligonier st,,,,,,
3451 butler st,,,,,,
3451 denny st,,,,,,
3451 ligonier st,,,,,,
3451 penn ave,,,,,,
3451 spring way,,,,,,
3452 ligonier st,,,,,,
3453 butler st,,,,,,
3453 spring way,,,,,,
3454 ligonier st,,,,,,
3454 penn ave,,,,,,
3455 1/2 ligonier st,,,,,,
3455 denny st,,,,,,
3455 ligonier st,,,,,,
3456 penn ave,,,,,,
3457 ligonier st,,,,,,
3458 penn ave,,,,,,
3459 butler st,,,,,,
3459 butler st apt 101,,,,,,
3459 butler st apt 102,,,,,,
3459 butler st apt 103,,,,,,
3459 butler st apt 104,,,,,,
3459 butler st apt 105,,,,,,
3459 butler st apt 106,,,,,,
3459 butler st apt 201,,,,,,
3459 butler st apt 202,,,,,,
3459 butler st apt 203,,,,,,
3459 butler st apt 204,,,,,,
3459 butler st apt 205,,,,,,
3459 butler st apt 206,,,,,,
3459 butler st apt 207,,,,,,
3459 butler st apt 208,,,,,,
3459 butler st apt 209,,,,,,
3459 butler st apt 210,,,,,,
3459 butler st apt 211,,,,,,
3459 butler st apt 212,,,,,,
3459 butler st apt 213,,,,,,
3459 butler st apt 301,,,,,,
3459 butler st apt 302,,,,,,
3459 butler st apt 303,,,,,,
3459 butler st apt 304,,,,,,
3459 butler st apt 305,,,,,,
3459 butler st apt 306,,,,,,
3459 butler st apt 307,,,,,,
3459 butler st apt 308,,,,,,
3459 butler st apt 309,,,,,,
3459 butler st apt 310,,,,,,
3459 butler st apt 311,,,,,,
3459 butler st apt 312,,,,,,
3459 butler st apt 313,,,,,,
3459 butler st apt 401,,,,,,
3459 butler st apt 402,,,,,,
3459 butler st apt 403,,,,,,
3459 butler st apt 404,,,,,,
3459 butler st apt 405,,,,,,
3459 butler st apt 406,,,,,,
3459 butler st apt 407,,,,,,
3459 butler st apt 408,,,,,,
3459 butler st apt 409,,,,,,
3459 butler st apt 410,,,,,,
3459 butler st apt 411,,,,,,
3459 butler st apt 412,,,,,,
3459 butler st apt 413,,,,,,
3459 denny st,,,,,,
3459 ligonier st,,,,,,
346 39th st,,,,,,
346 42nd st,,,,,,
346 45th st,,,,,,
346 main st,,,,,,
3460 ligonier st,,,,,,
3460 penn ave,,,,,,
3462 ligonier st,,,,,,
3463 butler st,,,,,,
3463 denny st,,,,,,
3463 ligonier st,,,,,,
3463 spring way,,,,,,
3464 ligonier st,,,,,,
3464 penn ave,,,,,,
3465 ligonier st,,,,,,
3466 penn ave,,,,,,
3467 denny st,,,,,,
3467 ligonier st,,,,,,
3468 1/2 ligonier st,,,,,,
3468 ligonier st,,,,,,
3468 penn ave,,,,,,
3469 denny st,,,,,,
3469 ligonier st,,,,,,
347 44th st,,,,,,
347 fisk st,,,,,,
347 main st,Schifino Design,penn ave,,40.4666398,-79.95628459999999,consolidated
347 paxton pl,,,,,,
347 winesap dr,,,,,,
3470 ligonier st,,,,,,
3471 1/2 denny st,,,,,,
3471 denny st,,,,,,
3471 ligonier st,,,,,,
3472 ligonier st,,,,,,
3473 butler st,,,,,,
3473 denny st,,,,,,
3473 ligonier st,,,,,,
3474 1/2 ligonier st,,,,,,
3474 butler st,,,,,,
3474 ligonier st,,,,,,
3475 1/2 denny st,,,,,,
3475 denny st,,,,,,
3476 ligonier st,,,,,,
3477 denny st,The Breadless Blonde,Penn Ave,,40.4633943,-79.9641868,broad_filled
3478 ligonier st,,,,,,
3479 denny st,,,,,,
348 39th st,,,,,,
348 42nd st,,,,,,
348 44th st,,,,,,
348 45th st,,,,,,
348 main st,,,,,,
3480 butler st,,,,,,
3480 ligonier st,,,,,,
3481 denny st,,,,,,
3482 ligonier st,,,,,,
3485 butler st,,,,,,
3485 butler st unit 100,,,,,,
3485 butler st unit 101,,,,,,
3485 butler st unit 102,,,,,,
3485 butler st unit 200,,,,,,
3485 butler st unit 201,,,,,,
3485 butler st unit 202,,,,,,
3485 butler st unit 203,,,,,,
3485 denny st,,,,,,
3487 denny st,,,,,,
3489 denny st,,,,,,
349 39th st,,,,,,
349 44th st,,,,,,
349 fisk st,,,,,,
349 main st,,,,,,
3491 denny st,,,,,,
3493 denny st,,,,,,
3495 butler st,,,,,,
3495 denny st,,,,,,
3497 denny st,,,,,,
3499 denny st,,,,,,
35 mccandless ave,,,,,,
350 42nd st,,,,,,
350 45th st,,,,,,
350 main st,,,,,,
3500 howley st,,,,,,
3500 howley st apt 1,,,,,,
3500 howley st apt 2,,,,,,
3500 howley st apt 3,,,,,,
3500 liberty ave,,,,,,
3500 penn ave,"Four Pillars Paint, LLC",Penn Ave,5.0,40.4637925,-79.9650157,broad_filled
3501 butler st,KMA & Associates Inc,penn ave,5.0,40.464214,-79.966593,bounding_only
3501 butler st unit 1,,,,,,
3501 butler st unit 2a,,,,,,
3501 butler st unit 2b,,,,,,
3501 butler st unit 3a,,,,,,
3501 butler st unit 3b,,,,,,
3501 leech st,,,,,,
3501 liberty ave,Byham House,Penn Ave,5.0,40.4619632,-79.9646154,broad_filled
3502 leech st,,,,,,
3502 penn ave,,,,,,
3503 leech st,,,,,,
3503 mulberry way,,,,,,
3504 charlotte st,,,,,,
3504 howley st,,,,,,
3504 howley st apt 1,,,,,,
3504 howley st apt 2,,,,,,
3504 howley st apt 3,,,,,,
3504 leech st,,,,,,
3504 penn ave,,,,,,
3504 sardis way,,,,,,
3505 butler st,Pulchra,penn ave,3.7,40.46422719999999,-79.96640459999999,consolidated
3505 leech st,,,,,,
3505 mulberry way,,,,,,
3505 penn ave,,,,,,
3506 charlotte st,,,,,,
3506 leech st,,,,,,
3506 penn ave,,,,,,
3507 butler st,,,,,,
3507 mulberry way,,,,,,
3508 butler st,Trim Pittsburgh,penn ave,4.7,40.46415399999999,-79.96598039999999,consolidated
3508 charlotte st,,,,,,
3508 leech st,,,,,,
3509 butler st,Informatics Studio Inc,penn ave,,40.464351,-79.9663659,consolidated
3509 leech st,,,,,,
3509 mulberry way,,,,,,
3509 penn ave apt a,,,,,,
3509 penn ave apt b,,,,,,
3509 sardis way,,,,,,
3509 smallman st,Salonika Imports,34th St,4.8,40.4647526,-79.96782309999999,broad_filled
351 39th st,,,,,,
351 44th st,,,,,,
351 fisk st,,,,,,
351 main st,,,,,,
351 manion way,,,,,,
351 winesap dr,,,,,,
3510 butler st,,,,,,
3510 charlotte st,,,,,,
3510 leech st,,,,,,
3510 penn ave,,,,,,
3510 smallman st,,,,,,
3511 butler st,,,,,,
3511 leech st,,,,,,
3511 mulberry way,,,,,,
3511 penn ave,,,,,,
3511 sardis way,,,,,,
3511 sardis way apt 1,,,,,,
3511 sardis way apt 2,,,,,,
3512 leech st,,,,,,
3512 penn ave,,,,,,
3513 a butler st,,,,,,
3513 butler st,Asian Influences,penn ave,5.0,40.4644302,-79.9662797,bounding_only
3513 butler st apt 1,,,,,,
3513 butler st apt 2,,,,,,
3513 butler st apt 3,,,,,,
3513 leech st,,,,,,
3513 penn ave,,,,,,
3513 sardis way,,,,,,
3514 butler st,,,,,,
3514 leech st,,,,,,
3514 penn ave,,,,,,
3515 leech st,,,,,,
3515 penn ave,,,,,,
3515 penn ave apt 1,,,,,,
3515 penn ave apt 2,,,,,,
3515 penn ave apt 3,,,,,,
3516 butler st,Maniküre,penn ave,4.7,40.464374,-79.965853,consolidated
3516 leech st,,,,,,
3516 penn ave,,,,,,
3516 sardis way,,,,,,
3517 butler st,,,,,,
3517 penn ave,,,,,,
3518 leech st,,,,,,
3519 1/2 penn ave,,,,,,
3519 1/2 penn ave apt 201,,,,,,
3519 1/2 penn ave apt 301,,,,,,
3519 1/2 penn ave apt 401,,,,,,
3519 butler st,Morcilla,penn ave,4.7,40.4645709,-79.9661648,consolidated
3519 leech st,,,,,,
3519 penn ave,,,,,,
352 39th st,,,,,,
352 42nd st,,,,,,
352 45th st,,,,,,
352 main st,,,,,,
3520 butler st,Bestwick Auto Services,penn ave,4.6,40.46454459999999,-79.9656675,bounding_only
3520 charlotte st,,,,,,
3521 penn ave,,,,,,
3523 butler st,,,,,,
3523 penn ave,The Journeyman's Table,penn ave,,40.464332,-79.9640994,consolidated
3524 butler st,Alchemy Dry Cut Lounge,penn ave,4.7,40.46464110000001,-79.965594,bounding_only
3524 charlotte st,Perlora Warehouse,34th St,,40.4650863,-79.9665117,broad_filled
3525 liberty ave,The Church Brew Works,Penn Ave,4.3,40.46198609999999,-79.9640806,broad_filled
3526 butler st,Parklet,penn ave,3.2,40.46475040000001,-79.9656509,bounding_only
3527 smallman st,Neumeyer Environmental Services Inc,34th St,4.7,40.4652411,-79.9672918,broad_filled
3529 butler st,Loft Home,penn ave,4.9,40.4649071,-79.9659728,bounding_only
3529 cabinet way,,,,,,
353 44th st,,,,,,
353 fisk st,,,,,,
353 main st,,,,,,
353 manion way,,,,,,
3532 butler st,,,,,,
3533 butler st,Sanctuary Pittsburgh,penn ave,4.9,40.464947,-79.965942,bounding_only
3534 butler st,Gemini Vintage,penn ave,5.0,40.464828,-79.9654844,bounding_only
3535 butler st,Frankie's Extra Long,penn ave,4.6,40.4649824,-79.96585019999999,bounding_only
3536 butler st,,,,,,
3538 butler st,,,,,,
3538 charlotte st,,,,,,
354 39th st,,,,,,
354 42nd st,,,,,,
354 44th st,,,,,,
354 45th st,,,,,,
354 main st,,,,,,
3540 charlotte st,,,,,,
355 44th st,,,,,,
355 fisk st,,,,,,
355 main st,,,,,,
355 manion way,,,,,,
356 42nd st,,,,,,
356 45th st,,,,,,
3565 smallman st,,,,,,
357 42nd st,,,,,,
357 44th st,,,,,,
358 42nd st,,,,,,
358 45th st,,,,,,
358 main st,,,,,,
3583 butler st,Studio Capezzuti,penn ave,,40.4652356,-79.9656509,bounding_only
3583 butler st,Nancy Mosser Casting,penn ave,4.8,40.4652356,-79.9656509,consolidated
3583 butler st,be Galleries,penn ave,4.3,40.4652474,-79.9655775,consolidated
359 44th st,,,,,,
359 main st,,,,,,
359 winesap dr,,,,,,
3595 butler st,Grey Box Theatre,penn ave,3.6,40.4653646,-79.9655398,consolidated
36 48th st,,,,,,
360 42nd st,,,,,,
360 44th st,,,,,,
360 main st,,,,,,
360 winesap dr,,,,,,
3600 bandera st,,,,,,
3600 liberty ave,Marbella Event Furniture and Decor Rental,Penn Ave,,40.4616342,-79.9637588,broad_filled
3600 liberty ave,All Occasions Party Rental,Penn Ave,3.7,40.4616342,-79.9637588,broad_filled
3600 mintwood st,,,,,,
3600 penn ave,,,,,,
3600 smallman st,,,,,,
3601 butler st,Burghers Brewing Company Lawrenceville Tap House,penn ave,4.2,40.46550839999999,-79.9653805,bounding_only
3601 mintwood st,,,,,,
3601 penn ave,,,,,,
3602 bandera st,,,,,,
3602 mintwood st,,,,,,
3602 smallman st,,,,,,
3603 butler st,Removery Tattoo Removal & Fading,penn ave,5.0,40.4655902,-79.9653227,consolidated
3603 mintwood st,,,,,,
3603 penn ave,,,,,,
3604 bandera st,,,,,,
3604 butler st,,,,,,
3604 mintwood st,,,,,,
3604 smallman st,,,,,,
3605 butler st,Lumi Beauty Boutique,penn ave,4.5,40.4656268,-79.9653155,bounding_only
3605 mintwood st,,,,,,
3605 penn ave,,,,,,
3606 bandera st,,,,,,
3606 mintwood st,,,,,,
3606 smallman st,,,,,,
